rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"NOUN(ADP/case, DET/det, *, ADJ/amod)",0.012199904302872799,0.02243969079778354,0.016690643706666147,0.01630937100903245,-0.01023978649491074,0.01023978649491074,2543,4693,7236,47.17996289424861,87.05249489890558,8714942.0,7.080157781292568e-294,-0.6205514273723582,True,True,llm
"PROPN(ADP/case, *)",0.01730380506209193,0.02730909181693031,0.023742594453786403,0.02076121583097964,-0.010005286754838378,0.010005286754838378,2610,4615,7225,48.42300556586271,85.60563902800965,9631076.0,3.018819939523516e-209,-0.44863173670272805,True,True,llm
"NOUN(*, ADJ/amod)",0.007196033575530285,0.016781298368095075,0.01482069075818837,0.01680015586336027,-0.009585264792564791,0.009585264792564791,1460,3802,5262,27.087198515769945,70.52494898905583,8570368.0,0.0,-0.6050779568596981,True,True,llm
CCONJ(*),0.05703905679282777,0.06624128457906404,0.03177260996011219,0.022708523352102272,-0.00920222778623627,0.00920222778623627,5117,5383,10500,94.93506493506493,99.85160452606196,11374527.0,7.24587901800025e-85,-0.33323301893910623,True,True,llm
"PROPN(PUNCT/punct, *, PUNCT/punct)",0.005183901620916028,0.013802157954052999,0.014722795537476146,0.01884850930945621,-0.00861825633313697,0.00861825633313697,870,2775,3645,16.14100185528757,51.47468002225932,9662806.0,9.668365314271846e-280,-0.5095961479405114,True,True,llm
"PROPN(ADP/case, DET/det, *)",0.029257849736638305,0.03677486122305593,0.033476745007533955,0.02375157722266906,-0.007517011486417622,0.007517011486417622,3144,5031,8175,58.33024118738405,93.32220367278798,11058090.0,8.83243552450593e-104,-0.2589895160511142,True,True,llm
"NOUN(DET/det, *, NOUN/nmod)",0.0196848308187535,0.026824949801963472,0.0184981747996265,0.015588823820610413,-0.007140118983209973,0.007140118983209973,3733,5058,8791,69.25788497217069,93.82303839732889,10617581.5,3.0239487548284236e-130,-0.41741740315672915,True,True,llm
"VERB(ADP/mark, *, NOUN/obj)",0.010963828274109796,0.01783998298339393,0.01658864864953177,0.014731641714200699,-0.006876154709284134,0.006876154709284134,2264,4253,6517,42.003710575139145,78.89074383231312,9799340.0,1.3149873145726143e-200,-0.4383165139722311,True,True,llm
"VERB(PUNCT/punct, *, VERB/ccomp)",0.0008493539902603702,0.007671025036689499,0.005706236644137938,0.013177323194075174,-0.006821671046429129,0.006821671046429129,154,1702,1856,2.857142857142857,31.57113708031905,10383707.0,0.0,-0.6718283074968199,True,True,llm
"NOUN(DET/det, *, ADJ/amod, NOUN/nmod)",0.003511972557470517,0.009832184530380388,0.009952304203429515,0.013162996638259115,-0.006320211972909871,0.006320211972909871,736,2502,3238,13.65491651205937,46.41068447412354,10024379.0,5.1522669489566154e-259,-0.5416423114742449,True,True,llm
"ADV(ADV/advmod, *)",0.0021277464852836386,0.008169842592128645,0.008445165227338137,0.012258309607448722,-0.006042096106845006,0.006042096106845006,410,2025,2435,7.606679035250464,37.56260434056761,10292418.0,7.981049927449035e-281,-0.5740246166060259,True,True,llm
"VERB(NOUN/nsubj, *, VERB/ccomp, PUNCT/punct)",0.004203416997819327,0.009767581655226653,0.011561077636120196,0.013259497949022597,-0.005564164657407326,0.005564164657407326,800,2430,3230,14.84230055658627,45.075125208681136,10457874.0,2.691868988889083e-212,-0.4473049741503468,True,True,llm
"NOUN(*, ADJ/amod, NOUN/nmod)",0.002399125046203521,0.0074505671955850125,0.010906258346109938,0.012260421259020627,-0.005051442149381491,0.005051442149381491,377,1820,2197,6.99443413729128,33.75997032090521,10776558.5,8.581991235382003e-239,-0.43535236889801915,True,True,llm
ADV(*),0.08078680382903947,0.08582763260632041,0.04654120237422348,0.032467478015332805,-0.005040828777280945,0.005040828777280945,5174,5383,10557,95.99257884972171,99.85160452606196,12981358.0,1.0026408114015681e-21,-0.12562443706059545,True,True,llm
"PROPN(PUNCT/punct, *, PROPN/flat:name, PUNCT/punct)",0.0028354884807545197,0.007825526836509144,0.010488533547744384,0.013535068672679298,-0.004990038355754624,0.004990038355754624,472,1769,2241,8.7569573283859,32.813949174550174,11191095.0,1.6576789593282624e-186,-0.412127318571325,True,True,llm
"NOUN(ADP/case, *, NOUN/conj)",0.0037076563961665697,0.008567869696747806,0.012522760628671276,0.012798446144493396,-0.004860213300581236,0.004860213300581236,655,2123,2778,12.152133580705009,39.380448896308664,10786174.0,1.9242325454842205e-199,-0.3838620575034594,True,True,llm
"NOUN(CCONJ/cc, *, ADJ/amod)",0.0020742200744122644,0.0067530601623880335,0.00879735138364532,0.01213513295530517,-0.004678840087975769,0.004678840087975769,365,1605,1970,6.771799628942486,29.771841958820257,11287645.0,1.0782865125222808e-194,-0.44146401342428027,True,True,llm
"ADV(*, PRON/fixed, PUNCT/punct)",9.777771531704415e-05,0.004772718499212204,0.0020044137383893154,0.010277159567475979,-0.00467494078389516,0.00467494078389516,14,1079,1093,0.2597402597402597,20.014839547393805,11663566.0,3.181402660967874e-251,-0.6314096094052285,True,True,llm
"ADP(*, DET/fixed, NOUN/fixed, PUNCT/punct)",0.00021349100180951877,0.0045511174955014805,0.002609383664611617,0.009854111282870198,-0.004337626493691962,0.004337626493691962,43,1046,1089,0.7977736549165121,19.40270821739937,11829405.5,5.987711095715784e-224,-0.6017740819927616,True,True,llm
"NOUN(DET/det, *)",0.048097211256499656,0.05236472148916935,0.030971639129701353,0.02268509416984242,-0.004267510232669691,0.004267510232669691,4930,5366,10296,91.4656771799629,99.53626414394361,12787584.0,4.453468466565318e-27,-0.15720344270505152,True,True,llm
SCONJ(*),0.03875577823065029,0.04294649345444806,0.02917555805577246,0.021393732492579354,-0.00419071522379777,0.00419071522379777,4583,5290,9873,85.0278293135436,98.12650714153219,12580694.5,1.7210353466814375e-33,-0.16381327310216015,True,True,llm
"NOUN(DET/det, *, VERB/acl)",0.006064601082608337,0.010245112168029495,0.013209698619937224,0.012736546616401643,-0.0041805110854211585,0.0041805110854211585,1231,2742,3973,22.838589981447125,50.86254869226489,10997034.5,6.958368306787059e-141,-0.32219044517497253,True,True,llm
"ADJ(*, ADJ/conj)",0.0031001707623941276,0.007250935943268547,0.010200096743854695,0.01214687726358389,-0.004150765180874419,0.004150765180874419,590,1770,2360,10.946196660482375,32.832498608792434,11493967.0,1.4044308763593973e-148,-0.3700817617317895,True,True,llm
"NOUN(ADP/case, DET/det, *, ADJ/amod, PUNCT/punct)",0.0005990674483947928,0.004726439613920831,0.004899017998694904,0.010252454964967695,-0.004127372165526038,0.004127372165526038,94,1084,1178,1.7439703153988868,20.107586718605084,11885510.0,1.9399339546148022e-200,-0.5136925760083427,True,True,llm
"NOUN(DET/det, *, PROPN/nmod)",0.012193269889053775,0.016246842564471238,0.018564796684954858,0.015438608056077743,-0.004053572675417463,0.004053572675417463,2158,3827,5985,40.037105751391465,70.98868484511222,11231484.0,2.6179681682006744e-101,-0.23742028913620064,True,True,llm
"ADV(*, PRON/obl, PUNCT/punct)",0.000223055014385308,0.004225584049093845,0.002721632816123449,0.009877771926338728,-0.004002529034708538,0.004002529034708538,47,930,977,0.8719851576994434,17.250973845297718,12147538.5,1.777793154108072e-192,-0.5524602528144135,True,True,llm
"VERB(NOUN/nsubj, *, NOUN/obj, VERB/advcl, PUNCT/punct)",0.0013060816908476186,0.005154097165663392,0.007774833576049788,0.010914064197587923,-0.0038480154748157733,0.0038480154748157733,189,1181,1370,3.5064935064935066,21.90688184010388,11908821.0,8.979158723356066e-173,-0.40610764295204743,True,True,llm
"VERB(PUNCT/punct, *, NOUN/obj, NOUN/obl)",0.0008828642658189148,0.004608140338037368,0.006956868370939019,0.010568244208888841,-0.0037252760722184535,0.0037252760722184535,123,1017,1140,2.282003710575139,18.864774624373958,12147230.0,7.32570747897219e-168,-0.4163868937002339,True,True,llm
"ADJ(CCONJ/cc, *)",0.004525584914089746,0.00819169137747215,0.012529378057396349,0.012489479825795381,-0.003666106463382404,0.003666106463382404,822,2064,2886,15.250463821892394,38.28603227601558,11476262.0,8.019932822971201e-130,-0.29306707914281815,True,True,llm
"NOUN(ADP/case, *, ADJ/amod, NOUN/nmod)",0.0014831703410930154,0.005024487247370544,0.007604092542231049,0.01089627769170618,-0.003541316906277529,0.003541316906277529,242,1151,1393,4.489795918367347,21.350398812836207,12137038.0,2.7610543559411676e-142,-0.37691601242289663,True,True,llm
"NOUN(DET/det, *, PROPN/nmod, PROPN/appos)",0.0011446680194718028,0.004587511039434854,0.006912231423698717,0.010720426108712927,-0.003442843019963051,0.003442843019963051,170,999,1169,3.1539888682745825,18.530884808013354,12338858.0,3.76415639222522e-139,-0.3817067105842585,True,True,llm
"VERB(SCONJ/mark, NOUN/nsubj, *, VERB/xcomp)",0.0018970605072028929,0.005312432384726742,0.010069885004157326,0.011737898187274099,-0.0034153718775238495,0.0034153718775238495,275,1141,1416,5.1020408163265305,21.164904470413653,12266363.0,9.243041460866046e-126,-0.31231281474789974,True,True,llm
"NOUN(ADP/case, ADJ/amod, *)",0.003076925548364892,0.00641263928106981,0.011026758756866433,0.011727199737378315,-0.003335713732704918,0.003335713732704918,522,1553,2075,9.684601113172542,28.807271378222964,11896262.0,5.94424315253283e-124,-0.2930597223124124,True,True,llm
"NOUN(ADP/case, DET/det, *, ADJ/amod, NOUN/nmod)",0.0035831154654136824,0.0068960319142261405,0.011671828449771555,0.011451585570890835,-0.003312916448812458,0.003312916448812458,638,1774,2412,11.83673469387755,32.90669634576145,11679187.0,4.1991076625107735e-129,-0.2865291589982023,True,True,llm
"NOUN(DET/det, *, ADJ/amod, VERB/acl)",0.0011325152239280122,0.004310232393983603,0.0069731446795846365,0.010261699962083246,-0.003177717170055591,0.003177717170055591,191,948,1139,3.543599257884972,17.584863661658318,12515527.5,1.2665521783800875e-120,-0.36222006767471027,True,True,llm
"NOUN(ADP/case, *, ADJ/amod, PUNCT/punct)",0.0003169093943119713,0.003451301910156439,0.003998445214199886,0.010569482868519657,-0.0031343925158444676,0.0031343925158444676,41,614,655,0.7606679035250464,11.389352624744946,12989403.5,3.680727927237542e-117,-0.39225665938456566,True,True,llm
"NOUN(CCONJ/cc, *, NOUN/nmod)",0.003072234633233301,0.006122416515310399,0.010544115688548981,0.011148467022702592,-0.003050181882077098,0.003050181882077098,530,1553,2083,9.833024118738404,28.807271378222964,11957314.0,5.267161421542212e-118,-0.2811098044496637,True,True,llm
"ADP(*, DET/fixed)",0.002616613836784158,0.0056128158964441335,0.011126489851733576,0.01143968394395245,-0.0029962020596599756,0.0029962020596599756,379,1301,1680,7.031539888682746,24.13281394917455,12162625.0,4.623684409091595e-119,-0.2655225079517484,True,True,llm
"VERB(PUNCT/punct, *, NOUN/obl, PUNCT/punct)",0.0008283472550215639,0.003741244923180664,0.006126457289547648,0.010187770118171631,-0.0029128976681591003,0.0029128976681591003,125,758,883,2.3191094619666046,14.060471155629754,12837242.5,2.111118749142009e-107,-0.3465229889152409,True,True,llm
*(VERB),0.08260198112401528,0.08551094461490016,0.031048379963500003,0.015384708956719572,-0.002908963490884889,0.002908963490884889,5372,5389,10761,99.66604823747682,99.9629011315155,13421555.0,7.269198001754683e-12,-0.11872375127998812,True,True,llm
"NOUN(CCONJ/cc, *)",0.009361701148043399,0.012227280449704038,0.01696363230118433,0.013841429740296769,-0.0028655793016606392,0.0028655793016606392,1758,3174,4932,32.61595547309833,58.87590428491931,11621233.0,8.630105390688873e-86,-0.18509771794523946,True,True,llm
"PROPN(*, PROPN/flat:name, NOUN/appos)",0.0026328398031836378,0.0054756518180034295,0.010730526065124613,0.011463499993855175,-0.0028428120148197918,0.0028428120148197918,390,1239,1629,7.2356215213358075,22.982749026154703,12368729.0,4.179835265389676e-102,-0.256038534726925,True,True,llm
"VERB(NOUN/nsubj, *, NOUN/obj, PUNCT/punct)",0.0045304501422384165,0.007356363413992897,0.01403065768736341,0.011829662093425905,-0.0028259132717544802,0.0028259132717544802,729,1902,2631,13.52504638218924,35.281023928770175,11694600.5,8.200926696761424e-120,-0.21776476834495248,True,True,llm
"NOUN(*, ADJ/amod, VERB/acl)",0.0008380497676661369,0.0036011571711299295,0.007111689654189504,0.010262704780214923,-0.0027631074034637926,0.0027631074034637926,100,706,806,1.8552875695732838,13.095900575032461,12915263.0,2.6872207919705394e-106,-0.3129613932475414,True,True,llm
"ADJ(PUNCT/punct, *, NOUN/obl, PUNCT/punct)",0.0002434508712701027,0.0029443963545283734,0.003224919533501067,0.009286230590891825,-0.002700945483258271,0.002700945483258271,36,583,619,0.6679035250463822,10.81432016323502,13059124.0,1.0857739598228934e-112,-0.3885665604119876,True,True,llm
"NOUN(ADJ/amod, *)",0.0030043930943982476,0.0057017546554345945,0.011201072226382974,0.01130024509957169,-0.002697361561036347,0.002697361561036347,494,1345,1839,9.165120593692022,24.948989055833795,12354129.0,9.834982472359268e-94,-0.23974910656872436,True,True,llm
"PROPN(CCONJ/cc, *)",0.003970066250143135,0.006654217231745424,0.013380452193347369,0.012317375857481825,-0.0026841509816022888,0.0026841509816022888,612,1572,2184,11.354359925788497,29.15971062882582,12164168.0,1.746288937564728e-96,-0.2087224783175381,True,True,llm
"NOUN(CCONJ/cc, DET/det, *, NOUN/nmod)",0.0019763197994259072,0.004626834995527853,0.00871919608001535,0.010165853172410748,-0.0026505151961019454,0.0026505151961019454,336,1109,1445,6.233766233766234,20.571322574661473,12515462.0,2.6597978042752912e-98,-0.27987986914162094,True,True,llm
"NOUN(DET/det, *, ADJ/amod, VERB/acl:relcl)",0.0011415830826538452,0.0037549091012288394,0.007766032893942247,0.010336493719767102,-0.002613326018574994,0.002613326018574994,163,747,910,3.0241187384044528,13.856427378964941,12975964.0,2.1367792389373284e-88,-0.28585758709795006,True,True,llm
"PROPN(DET/det, *, PROPN/flat:name, PROPN/flat:name, PROPN/appos)",0.00026805222920763363,0.002852753140037172,0.003673253624877382,0.009461735306523248,-0.002584700910829538,0.002584700910829538,32,520,552,0.5936920222634509,9.645705805972918,13218675.0,5.213557336220599e-100,-0.36013917515697436,True,True,llm
"VERB(PRON/nsubj, *, VERB/xcomp)",0.002378830334368223,0.004886531350194967,0.010313495671708636,0.011025834507576038,-0.002507701015826744,0.002507701015826744,373,1092,1465,6.920222634508349,20.255982192543126,12665554.5,1.697403407889808e-83,-0.2349000615340509,True,True,llm
"PROPN(ADP/case, DET/det, *, PROPN/flat:name, PROPN/flat:name, PROPN/appos)",0.0006406444795971112,0.0031400119906774154,0.005426578051986064,0.009671858801509841,-0.002499367511080304,0.002499367511080304,88,603,691,1.6326530612244898,11.185308848080133,13153187.0,1.8869124537718923e-89,-0.31871728943426464,True,True,llm
"NOUN(ADP/case, DET/det, ADJ/amod, *)",0.0043377266519997685,0.006813482790990521,0.012717777097176983,0.012550936550911496,-0.002475756138990753,0.002475756138990753,747,1645,2392,13.85899814471243,30.51381932851048,12347825.0,6.7448908011434786e-77,-0.195949996498229,True,True,llm
"NOUN(ADP/case, *)",0.03673416193952486,0.03920894756184494,0.030071032001157794,0.01995615485390639,-0.0024747856223200776,0.0024747856223200776,4557,5278,9835,84.54545454545455,97.90391393062512,12729143.5,7.898047852859375e-29,-0.09697531560379664,True,True,llm
"PROPN(ADP/case, *, PROPN/flat:name)",0.007743249893743236,0.010150491486401347,0.017275543553068144,0.01422974378961933,-0.002407241592658111,0.002407241592658111,1253,2453,3706,23.246753246753247,45.50176219625301,11920051.0,5.260290436321869e-81,-0.1521059313906354,True,True,llm
"VERB(PUNCT/punct, PRON/nsubj, *, NOUN/obj)",0.0013211887989600984,0.003719763815762606,0.0075782249007843765,0.009649283631012017,-0.0023985750168025073,0.0023985750168025073,201,816,1017,3.7291280148423005,15.13633834168058,12904349.5,1.8046216593000032e-87,-0.2764680768332952,True,True,llm
"VERB(PUNCT/punct, *, ADV/advmod, NOUN/obj)",0.00026483431486007717,0.0026619934470502636,0.0037976150432292416,0.009204719499606521,-0.0023971591321901866,0.0023971591321901866,34,475,509,0.6307977736549165,8.810981265071415,13342554.0,8.903506233845828e-89,-0.34046169797825976,True,True,llm
"VERB(PUNCT/punct, *, NOUN/obl)",0.0020158442053356267,0.004392932028744044,0.009804607917846172,0.010009591546540027,-0.0023770878234084174,0.0023770878234084174,295,1031,1326,5.4730983302411875,19.124466703765535,12617493.0,1.7138103622510484e-95,-0.23992497238778213,True,True,llm
"PROPN(CCONJ/cc, *, PROPN/flat:name)",0.0023409207839192063,0.004691479439104434,0.01067321672352252,0.011315929266055904,-0.002350558655185228,0.002350558655185228,326,997,1323,6.0482374768089056,18.493785939528845,12797412.0,7.463221273332466e-79,-0.21370136368233877,True,True,llm
"PROPN(*, VERB/acl:relcl)",0.00042216442514828967,0.0027677561402309164,0.004460653963133065,0.009354466621585742,-0.002345591715082627,0.002345591715082627,58,510,568,1.0760667903525047,9.460211463550362,13316183.0,1.046146148781751e-83,-0.32007978090368483,True,True,llm
"NOUN(ADP/case, *, ADJ/amod, NOUN/conj)",0.0007556981582369139,0.0030930721710807985,0.005760932421026402,0.008958521377299869,-0.0023373740128438845,0.0023373740128438845,114,665,779,2.1150278293135436,12.335373771099981,13058739.0,2.4664117170134605e-91,-0.31035125130363556,True,True,llm
"NOUN(DET/det, *, ADJ/amod, ADJ/amod)",0.000909355983355747,0.003236653141958897,0.00645609313422202,0.009653611091528725,-0.0023272971586031496,0.0023272971586031496,132,644,776,2.4489795918367347,11.945835652012613,13162182.0,1.816619797188096e-79,-0.28340256182611084,True,True,llm
"PROPN(ADP/case, DET/det, *, PROPN/flat:name)",0.010632854398803421,0.01295918189546914,0.01949624153864983,0.015030731291885232,-0.0023263274966657185,0.0023263274966657185,1713,3164,4877,31.78107606679035,58.69040994249676,11686975.5,1.7820193886997904e-82,-0.13364112093326108,True,True,llm
"NOUN(ADP/case, SYM/nmod, NUM/nummod, *)",0.001383721699995957,0.0037012486341764968,0.009812161525744812,0.012994214609182125,-0.0023175269341805397,0.0023175269341805397,139,563,702,2.5788497217068644,10.44333147838991,13404745.0,1.73050545655035e-59,-0.20128521973683575,True,True,llm
"NOUN(DET/det, *, PROPN/nmod, VERB/acl)",0.0007429545928983267,0.0030284953412242615,0.0061715292398315125,0.009217846963885534,-0.002285540748325935,0.002285540748325935,93,610,703,1.725417439703154,11.315154887775924,13152154.5,3.489653123076529e-88,-0.2913746265011653,True,True,llm
"ADJ(ADV/advmod, *)",0.005303654341903121,0.007541685492658936,0.013466255141365372,0.011951061751015025,-0.0022380311507558147,0.0022380311507558147,956,1956,2912,17.736549165120593,36.28269337785198,12193345.0,2.561072842717214e-76,-0.1757907901042436,True,True,llm
"VERB(VERB/ccomp:speech, *, PROPN/nsubj, PUNCT/punct)",0.0019045120829664691,0.004117605674277643,0.009516570452938295,0.010677037850641754,-0.002213093591311174,0.002213093591311174,250,846,1096,4.638218923933209,15.692821368948247,12981205.0,1.6386757066049407e-74,-0.21882649737762666,True,True,llm
"PROPN(ADP/case, DET/det, *, PROPN/flat:name, PROPN/flat:name)",0.003757208671580047,0.0059535168995202515,0.012425343622656767,0.011463396841171718,-0.0021963082279402046,0.0021963082279402046,583,1436,2019,10.816326530612244,26.636987571879057,12446754.5,6.106458845185933e-80,-0.18372921272527526,True,True,llm
"NOUN(DET/det, ADJ/amod, *)",0.0038394476758382787,0.006026067990014742,0.01208957682890833,0.011939686145022957,-0.002186620314176463,0.002186620314176463,637,1427,2064,11.818181818181818,26.470042663698756,12583236.0,7.513505855515282e-69,-0.1819929122579754,True,True,llm
"NOUN(*, ADJ/amod, PROPN/nmod)",0.0009005712135590822,0.0030747102844585314,0.006489599696629891,0.009591456504816988,-0.0021741390708994494,0.0021741390708994494,117,604,721,2.170686456400742,11.20385828232239,13235465.5,2.792706472293279e-76,-0.2655034763471,True,True,llm
"VERB(PUNCT/punct, CCONJ/cc, ADV/advmod, *, NOUN/obj)",0.00031850403745371873,0.002472309709003755,0.0038602640079990922,0.00839439534938833,-0.002153805671550036,0.002153805671550036,44,485,529,0.8163265306122449,8.996475607493972,13344638.0,2.3454124236220285e-85,-0.3296667929374305,True,True,llm
"VERB(PRON/nsubj, *, NOUN/obj)",0.004926189539672762,0.007078862594155918,0.014936753456769675,0.0114967855449695,-0.0021526730544831557,0.0021526730544831557,846,1879,2725,15.695732838589981,34.85438694119829,12062874.0,6.589339639421294e-89,-0.1615124679781535,True,True,llm
"VERB(PROPN/nsubj, *, NOUN/obj, VERB/advcl, PUNCT/punct)",0.0009239173439967819,0.003043838463468839,0.007167694373287156,0.009088119851547484,-0.002119921119472057,0.002119921119472057,102,630,732,1.8923933209647494,11.686143572621035,13129185.0,8.646490420138412e-88,-0.2590188085983229,True,True,llm
"VERB(PUNCT/punct, CCONJ/cc, NOUN/nsubj, *, VERB/ccomp)",0.00011292049452466657,0.0022236916794140934,0.002535218287002598,0.009170794646126697,-0.0021107711848894267,0.0021107711848894267,13,358,371,0.24118738404452691,6.640697458727509,13599784.5,4.654670591085834e-74,-0.3137313806141976,True,True,llm
"VERB(PUNCT/punct, *, NOUN/obl:agent, PUNCT/punct)",0.0004060965039283169,0.0025053673383060794,0.004850583950666678,0.008809917939767837,-0.0020992708343777625,0.0020992708343777625,51,469,520,0.9461966604823747,8.699684659617882,13405880.0,3.5177659981464438e-78,-0.2951997215180083,True,True,llm
"VERB(CCONJ/cc, *, NOUN/obj)",0.006388676877619011,0.008466879045349871,0.014626175891100702,0.012221365737624697,-0.002078202167730861,0.002078202167730861,1168,2256,3424,21.669758812615957,41.84752365052866,12122405.0,1.1239979327876157e-72,-0.15419773032287998,True,True,llm
"NOUN(DET/det, *, NOUN/nmod, NOUN/conj)",0.0007942070906411782,0.002870702893480045,0.006208423409949637,0.00879147277199539,-0.002076495802838867,0.002076495802838867,104,600,704,1.9294990723562153,11.129660545353367,13210654.0,6.688741760642454e-81,-0.27285195108059324,True,True,llm
"VERB(PUNCT/punct, *, ADJ/ccomp)",8.26367323693563e-05,0.0021506059411520208,0.0020827709659894606,0.008501445628177102,-0.0020679692087826646,0.0020679692087826646,10,361,371,0.18552875695732837,6.696345761454276,13583503.0,1.304404467741182e-76,-0.334125185406711,True,True,llm
"NOUN(ADP/case, *, ADJ/amod, PROPN/nmod)",0.0006457557515072163,0.0026991855116647824,0.006422968811361293,0.008930850917079538,-0.002053429760157566,0.002053429760157566,77,533,610,1.4285714285714286,9.88684845112224,13310393.0,4.1481615585205133e-79,-0.26398297412367705,True,True,llm
"VERB(ADV/advmod, *)",0.0014442269969803824,0.0034611591786240696,0.008585274045945038,0.00964002888978135,-0.002016932181643687,0.002016932181643687,195,729,924,3.6178107606679037,13.52253756260434,13118957.0,3.2809309341131063e-72,-0.22096345922379396,True,True,llm
"NOUN(ADP/case, *, ADJ/amod, ADJ/amod)",0.0006712687371391914,0.00265433683549839,0.005801452607325904,0.008981153749663148,-0.0019830680983591985,0.0019830680983591985,88,506,594,1.6326530612244898,9.38601372658134,13410983.0,1.5677392427477621e-68,-0.2622982326993426,True,True,llm
"NOUN(ADP/case, DET/det, *, ADJ/amod, ADJ/amod)",0.0011568138460188572,0.0031307550918651564,0.007831061882453944,0.009400260875343139,-0.001973941245846299,0.001973941245846299,150,638,788,2.782931354359926,11.83453904655908,13234309.0,1.6444397930683652e-70,-0.22816666511380237,True,True,llm
"VERB(ADP/mark, *, NOUN/obj, VERB/conj)",0.0011534977363017295,0.003098008776903115,0.007409530737509992,0.00984407872253124,-0.0019445110406013854,0.0019445110406013854,161,592,753,2.987012987012987,10.981265071415322,13383925.5,7.303263388092104e-58,-0.22319243328708413,True,True,llm
"ADJ(*, NOUN/obl)",0.003872634222622653,0.005811632385167283,0.0120223269098921,0.01105342815335844,-0.00193899816254463,0.00193899816254463,655,1452,2107,12.152133580705009,26.933778519755148,12589121.5,2.303356961263665e-67,-0.16790707094429563,True,True,llm
"VERB(PUNCT/punct, CCONJ/cc, NOUN/nsubj, *, NOUN/obj)",0.00011390209445587815,0.00203050323995343,0.002249866954206067,0.008644657658923761,-0.0019166011454975517,0.0019166011454975517,16,341,357,0.29684601113172543,6.325357076609164,13653736.0,2.431257363290789e-68,-0.30343595881639795,True,True,llm
"PROPN(*, PROPN/flat:name, PROPN/flat:name, PROPN/flat:name)",0.0013979105566058264,0.0033105604188924127,0.008178802717788957,0.009894350840992586,-0.0019126498622865863,0.0019126498622865863,192,655,847,3.562152133580705,12.149879428677425,13309513.0,7.735842660020783e-59,-0.21070931571083587,True,True,llm
"PROPN(DET/det, *, PROPN/flat:name)",0.00504553964614643,0.0069539756467358405,0.014562416147979094,0.013576131738467306,-0.0019084360005894108,0.0019084360005894108,748,1540,2288,13.877551020408163,28.56612873307364,12653462.0,2.910797405056033e-59,-0.13556241501225594,True,True,llm
"NOUN(*, NOUN/conj)",0.00305350987986393,0.004959895022255442,0.013286752924598376,0.010572211556306095,-0.0019063851423915122,0.0019063851423915122,422,1166,1588,7.829313543599258,21.62864032647004,12632829.0,8.832971912297452e-81,-0.1587801455703644,True,True,llm
